Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,142.250000,142.860001,140.570007,141.369995,109.503372,94807600
2007-01-04,141.229996,142.050003,140.610001,141.669998,109.735718,69620600
2007-01-05,141.330002,141.399994,140.380005,140.539993,108.860458,76645300
2007-01-08,140.820007,141.410004,140.250000,141.190002,109.363937,71655000
2007-01-09,141.309998,141.600006,140.399994,141.070007,109.271004,75680100
2007-01-10,140.580002,141.570007,140.300003,141.539993,109.635056,72428000
2007-01-11,141.580002,142.619995,141.500000,142.160004,110.115288,54476800
2007-01-12,142.149994,143.240005,142.110001,143.240005,110.951813,55370600
2007-01-16,143.070007,143.440002,142.729996,142.960007,110.734955,44871300
2007-01-17,142.850006,143.460007,142.729996,143.020004,110.781403,50241400
2007-01-18,143.169998,143.259995,142.309998,142.539993,110.409607,68177300
2007-01-19,142.539993,143.100006,142.460007,142.820007,110.626503,56973000
2007-01-22,143.070007,143.100006,141.929993,142.380005,110.285698,60253600
2007-01-23,142.259995,143.080002,142.059998,142.800003,110.611015,54064400
2007-01-24,142.970001,143.979996,142.910004,143.949997,111.501793,55834700
2007-01-25,143.860001,143.919998,142.009995,142.259995,110.192741,73583800
2007-01-26,142.570007,142.649994,141.580002,142.130005,110.092041,67255600
2007-01-29,142.190002,142.800003,141.740005,142.050003,110.030090,66114600
2007-01-30,142.350006,142.860001,142.059998,142.789993,110.603294,70407600
2007-01-31,142.630005,144.130005,142.399994,143.750000,111.346863,91868600
2007-02-01,144.149994,144.660004,143.910004,144.610001,112.013023,69312400
2007-02-02,144.729996,144.949997,144.380005,144.809998,112.167953,49607000
2007-02-05,144.699997,144.940002,144.339996,144.850006,112.198936,45705300
2007-02-06,144.970001,145.029999,144.330002,144.889999,112.229919,57081300
2007-02-07,145.119995,145.360001,144.570007,145.210007,112.477806,55669700
2007-02-08,144.779999,145.119995,144.270004,145.020004,112.330589,70641000
2007-02-09,145.059998,145.330002,143.389999,143.940002,111.494041,79084400
2007-02-12,143.940002,144.039993,143.190002,143.449997,111.114510,65657000
2007-02-13,143.770004,144.899994,143.759995,144.660004,112.051727,64081800
2007-02-14,144.800003,145.899994,144.779999,145.610001,112.787590,66039400
2007-02-15,145.669998,145.949997,145.429993,145.800003,112.934807,38715200
2007-02-16,145.440002,145.759995,145.229996,145.729996,112.880554,39841800
2007-02-20,145.559998,146.199997,145.000000,146.039993,113.120636,56911800
2007-02-21,145.610001,146.070007,145.350006,145.979996,113.074219,63971600
2007-02-22,146.050003,146.419998,145.169998,145.869995,112.988968,79067400
2007-02-23,145.740005,145.789993,145.029999,145.300003,112.547462,71966200
2007-02-26,145.830002,145.949997,144.750000,145.169998,112.446770,69192800
2007-02-27,143.880005,144.199997,139.000000,139.500000,108.054863,274466500
2007-02-28,140.389999,141.979996,139.800003,140.929993,109.162506,177536300
2007-03-01,139.339996,141.250000,138.050003,140.509995,108.837234,212828600
2007-03-02,140.050003,140.660004,138.660004,138.669998,107.411957,162574000
2007-03-05,137.929993,139.580002,137.330002,137.350006,106.389519,143750400
2007-03-06,138.779999,140.119995,137.720001,139.699997,108.209763,143333300
2007-03-07,139.589996,140.460007,139.399994,139.559998,108.101357,115144900
2007-03-08,140.539993,141.160004,140.070007,140.740005,109.015358,117891600
2007-03-09,141.309998,141.419998,140.080002,140.779999,109.046371,107765100
2007-03-12,140.419998,141.339996,140.160004,140.990005,109.209015,80366900
2007-03-13,140.179993,140.770004,138.039993,138.250000,107.086617,190605200
2007-03-14,138.429993,139.360001,136.750000,139.279999,107.884460,231853800
2007-03-15,138.970001,139.990005,138.800003,139.470001,108.031654,132435900
2007-03-16,139.309998,139.630005,138.119995,138.529999,107.729156,121531600
2007-03-19,139.259995,140.330002,139.149994,140.199997,109.027817,96161200
2007-03-20,140.080002,141.050003,139.960007,140.970001,109.626633,82147400
2007-03-21,141.100006,143.649994,140.820007,143.289993,111.430748,152368700
2007-03-22,143.479996,143.679993,142.789993,143.179993,111.345253,118942200
2007-03-23,143.279999,143.809998,143.149994,143.389999,111.508560,74416800
2007-03-26,143.500000,143.649994,142.089996,143.199997,111.360786,113787500
2007-03-27,143.119995,143.160004,142.389999,142.860001,111.096390,99864600
2007-03-28,142.139999,142.470001,141.259995,141.820007,110.287636,152907900
2007-03-29,142.539993,142.610001,141.190002,141.970001,110.404289,139432700
2007-03-30,142.240005,142.839996,140.559998,142.000000,110.427628,128194100
2007-04-02,142.160004,142.460007,141.479996,142.160004,110.552040,79416400
2007-04-03,142.970001,143.979996,142.910004,143.690002,111.741882,82417800
2007-04-04,143.690002,143.949997,143.160004,143.850006,111.866287,63995200
2007-04-05,143.669998,144.440002,143.610001,144.240005,112.169556,46822800
2007-04-09,144.649994,144.800003,144.149994,144.440002,112.325134,50967400
2007-04-10,144.330002,144.850006,144.270004,144.610001,112.457298,56620000
2007-04-11,144.820007,144.860001,143.539993,144.020004,111.998497,106365700
2007-04-12,143.740005,144.919998,143.339996,144.660004,112.496155,115534400
2007-04-13,144.899994,145.320007,144.360001,145.320007,113.009491,84287000
2007-04-16,145.830002,146.860001,145.820007,146.699997,114.082565,83064600
2007-04-17,146.970001,147.399994,146.649994,147.089996,114.385933,108424100
2007-04-18,146.600006,147.699997,146.570007,147.270004,114.525871,88345300
2007-04-19,146.550003,147.399994,146.360001,147.229996,114.494774,102947700
2007-04-20,148.220001,148.619995,147.039993,148.619995,115.575661,124114100
2007-04-23,148.369995,148.729996,147.970001,148.059998,115.140198,77270800
2007-04-24,148.229996,148.399994,147.320007,148.119995,115.186897,114471000
2007-04-25,148.729996,149.660004,148.020004,149.479996,116.244499,108418800
2007-04-26,149.490005,149.800003,149.100006,149.649994,116.376709,88741600
2007-04-27,149.089996,149.740005,148.839996,149.529999,116.283356,108191100
2007-04-30,149.639999,149.740005,148.210007,148.289993,115.319077,100874100
2007-05-01,148.419998,149.470001,147.669998,148.669998,115.614609,134342700
