Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,66.129997,67.099998,66.110001,66.400002,45.701092,12845300
2007-01-04,65.900002,67.620003,65.900002,67.230003,46.272354,11262000
2007-01-05,66.800003,67.250000,66.500000,66.620003,45.852528,8141100
2007-01-08,66.510002,66.750000,66.050003,66.510002,45.776817,6180400
2007-01-09,66.599998,66.849998,66.129997,66.260002,45.604736,7147100
2007-01-10,66.559998,66.559998,66.070000,66.150002,45.529034,6528700
2007-01-11,66.400002,66.839996,66.279999,66.730003,45.928238,6371500
2007-01-12,66.449997,66.800003,66.300003,66.639999,45.866287,6189400
2007-01-16,66.650002,66.750000,66.300003,66.540001,45.797466,7963700
2007-01-17,66.599998,67.379997,66.419998,66.870003,46.024586,9189900
2007-01-18,66.459999,67.989998,66.300003,67.709999,46.602730,10695600
2007-01-19,68.000000,68.220001,67.529999,67.760002,46.637157,13473300
2007-01-22,68.000000,68.110001,67.169998,67.180000,46.237938,10245500
2007-01-23,66.989998,67.239998,66.129997,66.500000,45.769932,9698300
2007-01-24,66.410004,67.089996,66.300003,67.010002,46.120945,7665500
2007-01-25,66.809998,67.040001,66.500000,66.680000,45.893814,7727900
2007-01-26,66.680000,66.870003,65.989998,66.070000,45.473972,10773000
2007-01-29,66.250000,66.400002,66.000000,66.150002,45.529034,8152700
2007-01-30,66.150002,66.599998,66.099998,66.389999,45.694210,7171900
2007-01-31,66.389999,67.019997,66.150002,66.800003,45.976395,8171600
2007-02-01,66.800003,67.070000,66.500000,67.010002,46.120945,9232500
2007-02-02,67.000000,67.150002,66.489998,66.580002,45.824993,11317500
2007-02-05,66.379997,66.599998,66.099998,66.300003,45.632248,7526200
2007-02-06,66.389999,66.430000,65.790001,66.000000,45.425785,8180100
2007-02-07,66.000000,66.099998,65.650002,65.800003,45.288132,7795300
2007-02-08,65.760002,65.970001,65.599998,65.760002,45.260609,7340100
2007-02-09,65.860001,66.099998,65.529999,65.599998,45.150486,7107600
2007-02-12,65.720001,65.870003,65.360001,65.459999,45.054127,6067300
2007-02-13,65.410004,65.519997,65.279999,65.379997,44.999054,8583600
2007-02-14,65.559998,65.900002,65.400002,65.849998,45.322548,7254900
2007-02-15,65.750000,65.930000,65.589996,65.790001,45.281250,7350800
2007-02-16,65.650002,65.739998,65.239998,65.510002,45.088547,12927000
2007-02-20,65.400002,65.830002,65.260002,65.459999,45.054127,9384300
2007-02-21,65.260002,65.400002,64.959999,65.000000,44.737511,12036200
2007-02-22,64.970001,65.070000,64.650002,64.779999,44.586098,12930900
2007-02-23,64.610001,64.610001,63.990002,64.150002,44.409580,11586300
2007-02-26,64.250000,64.489998,64.010002,64.300003,44.513397,10483200
2007-02-27,64.000000,64.239998,62.720001,63.049999,43.648064,18581000
2007-02-28,63.270000,63.720001,62.820000,62.930000,43.564995,16690600
2007-03-01,62.349998,62.930000,61.750000,62.450001,43.232693,14589700
2007-03-02,62.299999,62.450001,61.730000,61.950001,42.886559,13773000
2007-03-05,61.450001,62.349998,61.450001,61.830002,42.803482,16009400
2007-03-06,62.150002,62.220001,61.369999,61.700001,42.713486,19244300
2007-03-07,61.650002,62.529999,61.590000,61.860001,42.824261,14139300
2007-03-08,62.000000,62.250000,61.650002,61.720001,42.727341,14670100
2007-03-09,62.180000,62.310001,61.939999,62.139999,43.018089,10011500
2007-03-12,62.250000,62.349998,61.410000,61.790001,42.775795,13310200
2007-03-13,61.400002,61.730000,60.610001,60.770000,42.069664,17202700
2007-03-14,60.990002,61.150002,60.110001,60.709999,42.028133,16217000
2007-03-15,60.700001,60.810001,60.349998,60.529999,41.903526,10109800
2007-03-16,60.570000,60.880001,60.250000,60.509998,41.889679,15553900
2007-03-19,60.650002,60.799999,60.369999,60.730000,42.041981,10425200
2007-03-20,60.660000,61.340000,60.650002,61.070000,42.277355,9871300
2007-03-21,61.070000,61.320000,60.480000,61.220001,42.381207,16305000
2007-03-22,61.220001,61.480000,60.790001,60.860001,42.131996,12725500
2007-03-23,61.250000,61.250000,60.349998,60.509998,41.889679,17676100
2007-03-26,60.799999,60.799999,59.869999,60.250000,41.709682,17385900
2007-03-27,60.099998,60.209999,59.980000,60.029999,41.557381,12691000
2007-03-28,60.000000,60.400002,59.869999,60.000000,41.536621,16111500
2007-03-29,60.380001,60.480000,60.020000,60.340000,41.771996,16849900
2007-03-30,60.430000,60.450001,59.950001,60.259998,41.716610,13275100
2007-04-02,60.259998,60.400002,60.029999,60.099998,41.605843,9734200
2007-04-03,60.549999,60.869999,60.250000,60.639999,41.979679,12055300
2007-04-04,60.709999,61.349998,60.549999,61.290001,42.429646,12983300
2007-04-05,61.340000,61.900002,61.230000,61.549999,42.609638,9694800
2007-04-09,61.599998,61.750000,61.369999,61.630001,42.665028,5829600
2007-04-10,61.540001,61.869999,61.459999,61.669998,42.692722,9137600
2007-04-11,61.520000,62.290001,61.500000,61.889999,42.845024,14688400
2007-04-12,61.549999,61.950001,61.500000,61.919998,42.865791,9342600
2007-04-13,62.150002,62.380001,61.889999,62.349998,43.163460,14546100
2007-04-16,62.490002,63.020000,62.410000,63.020000,43.627293,13395100
2007-04-17,65.300003,65.400002,64.430000,64.550003,44.686481,29072800
2007-04-18,64.449997,64.769997,64.150002,64.430000,44.603420,11757000
2007-04-19,64.940002,65.029999,64.300003,64.940002,44.956474,12530900
2007-04-20,65.449997,65.449997,64.870003,65.120003,45.081097,15794600
2007-04-23,65.000000,65.120003,64.680000,64.750000,44.824936,10862400
2007-04-24,65.150002,65.150002,64.360001,64.489998,44.644947,10367000
2007-04-25,64.750000,65.120003,64.500000,64.680000,44.776470,12907800
2007-04-26,64.489998,64.699997,64.150002,64.239998,44.471870,10533100
2007-04-27,64.010002,64.529999,63.849998,64.169998,44.423420,9817600
2007-04-30,64.000000,64.370003,63.750000,64.220001,44.458027,13917900
2007-05-01,64.529999,64.940002,64.260002,64.559998,44.693401,10049100
2007-05-02,64.010002,64.800003,64.000000,64.480003,44.638035,7976300
2007-05-03,64.589996,64.800003,64.139999,64.320000,44.527256,8992000
2007-05-04,64.559998,64.790001,64.160004,64.480003,44.638035,6489200
2007-05-07,63.990002,64.330002,63.590000,64.260002,44.485725,10864100
2007-05-08,63.939999,64.089996,63.500000,63.700001,44.098045,10957500
2007-05-09,63.639999,64.290001,63.310001,64.110001,44.381882,13768500
2007-05-10,64.010002,64.010002,62.470001,62.500000,43.267307,23573300
2007-05-11,62.299999,63.029999,61.650002,62.270000,43.108082,23867100
2007-05-14,63.000000,63.459999,62.560001,62.610001,43.343460,16788200
2007-05-15,61.990002,62.400002,61.660000,61.820000,42.796562,21866900
2007-05-16,62.779999,63.369999,62.410000,63.049999,43.648064,17213000
2007-05-17,63.099998,63.099998,62.529999,62.740002,43.433453,12360000
2007-05-18,62.980000,63.630001,62.799999,63.419998,43.904213,13378700
2007-05-21,63.849998,64.029999,63.380001,63.520000,43.973423,10813300
2007-05-22,63.549999,63.880001,63.299999,63.580002,44.014969,8892500
2007-05-23,63.770000,64.099998,63.639999,63.810001,44.174198,9822100
2007-05-24,63.759998,64.080002,63.459999,63.480000,44.233433,11036400
2007-05-25,63.580002,63.580002,63.090000,63.189999,44.031349,8493000
2007-05-29,63.200001,63.360001,62.790001,63.049999,43.933796,10059400
2007-05-30,63.049999,63.360001,62.759998,63.220001,44.052250,10866600
2007-05-31,63.000000,63.549999,62.970001,63.270000,44.087101,12154500
2007-06-01,63.349998,63.770000,63.020000,63.410000,44.184643,10836900
2007-06-04,63.049999,63.669998,63.009998,63.599998,44.317055,10090400
2007-06-05,63.400002,63.549999,63.020000,63.310001,44.114979,11391400
2007-06-06,63.200001,63.430000,62.549999,62.900002,43.829288,11532300
2007-06-07,62.639999,62.900002,61.990002,62.000000,43.202148,14245500
2007-06-08,62.049999,62.349998,61.459999,62.130001,43.292728,13943800
2007-06-11,62.889999,62.889999,62.150002,62.270000,43.390278,9082200
2007-06-12,62.250000,62.410000,61.759998,61.830002,43.083687,11908200
