Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,76.260002,76.269997,73.510002,74.110001,51.819649,30510700
2007-01-04,73.849998,73.900002,72.209999,72.720001,50.847702,31046600
2007-01-05,72.449997,73.379997,72.220001,73.239998,51.211311,24671500
2007-01-08,73.879997,74.250000,71.849998,72.650002,50.798763,25981900
2007-01-09,71.849998,72.839996,71.440002,72.089996,50.407204,27039900
2007-01-10,71.809998,73.110001,70.639999,70.989998,49.638050,30572000
2007-01-11,70.989998,72.849998,70.769997,70.980003,49.631054,29161700
2007-01-12,71.209999,72.709999,71.199997,72.660004,50.805756,24438700
2007-01-16,72.500000,72.650002,71.250000,71.629997,50.085537,25444400
2007-01-17,71.489998,72.620003,71.410004,72.459999,50.665913,31292200
2007-01-18,72.669998,73.129997,71.190002,71.959999,50.316303,23581900
2007-01-19,72.500000,73.629997,72.199997,73.529999,51.414066,23912600
2007-01-22,73.650002,73.750000,72.500000,72.900002,50.973568,21929300
2007-01-23,73.550003,74.910004,73.470001,74.489998,52.085342,29016600
2007-01-24,74.500000,74.989998,73.750000,74.900002,52.372032,19785400
2007-01-25,74.620003,74.940002,73.360001,73.519997,51.407093,22630100
2007-01-26,73.889999,74.489998,73.449997,73.610001,51.470036,20506200
2007-01-29,73.650002,74.089996,72.800003,73.199997,51.183346,17370600
2007-01-30,73.449997,74.589996,73.330002,74.389999,52.015411,21590500
2007-01-31,74.389999,74.720001,73.480003,74.099998,51.812634,24249200
2007-02-01,74.580002,75.279999,73.809998,75.080002,52.497890,25168000
2007-02-02,75.000000,75.790001,74.449997,75.540001,52.819534,24299300
2007-02-05,75.650002,75.879997,75.059998,75.669998,52.910431,18168800
2007-02-06,75.860001,75.970001,75.040001,75.459999,52.763584,16222300
2007-02-07,75.400002,75.879997,74.529999,74.790001,52.517815,18134700
2007-02-08,74.279999,75.629997,74.239998,75.459999,52.988281,18742000
2007-02-09,75.459999,75.730003,74.910004,75.220001,52.819767,17734200
2007-02-12,74.930000,75.070000,74.330002,74.599998,52.384392,16564600
2007-02-13,74.800003,75.500000,74.589996,75.449997,52.981258,15839600
2007-02-14,75.900002,76.000000,74.989998,75.599998,53.086617,17648800
2007-02-15,75.190002,75.489998,74.720001,75.339996,52.904022,17871900
2007-02-16,75.260002,75.550003,75.010002,75.290001,52.868935,18329200
2007-02-20,74.900002,75.050003,74.290001,74.870003,52.573978,15840500
2007-02-21,74.720001,75.269997,74.250000,74.779999,52.510788,17886500
2007-02-22,74.620003,75.209999,74.199997,75.080002,52.721455,17165300
2007-02-23,75.290001,75.550003,75.040001,75.220001,52.819767,17687900
2007-02-26,75.519997,76.099998,75.260002,75.400002,52.946186,17803600
2007-02-27,74.889999,75.230003,71.379997,71.830002,50.439293,34588800
2007-02-28,72.230003,73.599998,71.180000,71.680000,50.333961,55723000
2007-03-01,70.900002,72.080002,70.050003,70.989998,49.849438,39472200
2007-03-02,70.949997,71.250000,69.309998,70.010002,49.161282,27454600
2007-03-05,69.349998,70.839996,69.019997,69.980003,49.140217,33039300
2007-03-06,70.699997,71.019997,70.199997,71.000000,49.856468,26626400
2007-03-07,71.000000,72.860001,70.559998,71.639999,50.305870,31564400
2007-03-08,72.150002,72.180000,71.199997,71.849998,50.453342,27405800
2007-03-09,71.949997,72.379997,70.900002,71.120003,49.940739,28671000
2007-03-12,70.800003,71.400002,70.699997,70.870003,49.765194,20150800
2007-03-13,70.370003,71.559998,69.730003,69.910004,49.091064,27378900
2007-03-14,70.099998,71.019997,69.639999,71.019997,49.870506,30053700
2007-03-15,70.709999,71.239998,70.400002,70.690002,49.638786,23538500
2007-03-16,70.769997,70.870003,69.519997,69.860001,49.055954,46777100
2007-03-19,70.120003,71.180000,70.110001,71.099998,49.926697,23184100
2007-03-20,71.120003,72.000000,71.019997,72.000000,50.558659,23683300
2007-03-21,72.440002,73.330002,71.870003,73.230003,51.422367,28800100
2007-03-22,73.529999,74.919998,73.470001,74.360001,52.215878,27263800
2007-03-23,74.660004,75.419998,74.650002,75.019997,52.679321,26377900
2007-03-26,75.440002,75.690002,74.510002,75.470001,52.995316,27548800
2007-03-27,75.370003,75.970001,75.000000,75.709999,53.163849,21797400
2007-03-28,76.160004,76.250000,75.209999,75.559998,53.058517,24720100
2007-03-29,75.830002,76.290001,75.570000,76.239998,53.536011,21695900
2007-03-30,76.239998,76.349998,74.940002,75.449997,52.981258,24020300
2007-04-02,75.349998,76.400002,75.279999,76.160004,53.479828,21474700
2007-04-03,76.099998,76.970001,75.629997,76.800003,53.929249,22426100
2007-04-04,76.589996,77.220001,76.029999,77.110001,54.146927,20873400
2007-04-05,77.099998,77.309998,76.879997,77.220001,54.224182,20273100
2007-04-09,76.769997,77.720001,76.680000,76.800003,53.929249,17668200
2007-04-10,76.800003,77.849998,76.750000,77.570000,54.469940,18697700
2007-04-11,77.599998,77.669998,76.680000,76.769997,53.908180,24990000
2007-04-12,76.970001,77.489998,76.459999,77.389999,54.343540,24258000
2007-04-13,77.500000,77.669998,77.080002,77.410004,54.357601,19044500
2007-04-16,77.639999,78.220001,77.040001,78.169998,54.891277,20518400
2007-04-17,78.269997,78.739998,77.949997,78.400002,55.052769,22772800
2007-04-18,78.169998,78.400002,77.760002,78.199997,54.912327,17428800
2007-04-19,77.930000,78.010002,77.150002,77.459999,54.392712,19090600
2007-04-20,78.379997,79.800003,78.000000,79.760002,56.007771,41108500
2007-04-23,79.500000,79.980003,79.099998,79.199997,55.614529,23617400
2007-04-24,79.000000,79.349998,78.500000,78.599998,55.193203,24864200
2007-04-25,78.839996,80.199997,78.760002,79.919998,56.120132,28126000
2007-04-26,80.029999,80.860001,79.570000,80.550003,56.562500,25949800
2007-04-27,80.239998,80.750000,79.879997,80.360001,56.429089,16462700
2007-04-30,80.300003,80.879997,79.379997,79.379997,55.740929,21750000
2007-05-01,79.500000,79.989998,79.050003,79.660004,55.937542,24303200
2007-05-02,79.830002,80.190002,79.370003,79.820000,56.049911,17602400
2007-05-03,79.830002,80.919998,79.800003,80.680000,56.653805,17854800
2007-05-04,81.000000,81.760002,80.220001,80.550003,56.562500,19889200
2007-05-07,80.500000,81.129997,80.220001,80.830002,56.759121,20896300
2007-05-08,80.570000,81.410004,80.260002,81.379997,57.145332,17957200
2007-05-09,81.190002,81.449997,80.400002,81.419998,57.173431,19709500
2007-05-10,81.059998,81.059998,79.309998,79.389999,55.988605,20753700
2007-05-11,79.690002,81.230003,79.629997,81.230003,57.286259,18837800
2007-05-14,81.209999,81.620003,80.730003,81.250000,57.300373,17667200
2007-05-15,81.010002,81.779999,80.949997,81.129997,57.215755,17169600
2007-05-16,80.839996,81.489998,80.309998,81.449997,57.441414,16386200
2007-05-17,81.250000,82.440002,81.010002,81.800003,57.688251,18843500
2007-05-18,82.139999,83.330002,82.080002,83.260002,58.717907,25009900
2007-05-21,83.419998,84.320000,83.300003,83.589996,58.950619,25096700
2007-05-22,83.400002,84.139999,82.730003,82.769997,58.372303,19085700
2007-05-23,83.120003,83.620003,82.690002,82.989998,58.527466,19886100
2007-05-24,83.180000,83.839996,81.889999,82.279999,58.026756,21976500
2007-05-25,82.660004,83.680000,82.660004,83.510002,58.894165,17840700
2007-05-29,83.269997,83.290001,81.910004,82.620003,58.266552,19247900
2007-05-30,82.180000,84.099998,81.959999,84.000000,59.239761,26464100
2007-05-31,83.900002,84.250000,83.120003,83.169998,58.654419,21049000
2007-06-01,83.559998,84.239998,83.470001,84.220001,59.394917,20384500
2007-06-04,83.959999,84.440002,83.800003,84.220001,59.394917,16477200
2007-06-05,83.949997,84.599998,83.650002,84.260002,59.423119,21209100
2007-06-06,84.169998,84.349998,83.050003,83.620003,58.971771,21351000
2007-06-07,83.400002,84.470001,81.760002,81.959999,57.801079,29228600
2007-06-08,81.769997,82.709999,81.230003,82.680000,58.308849,23397000
2007-06-11,82.680000,83.849998,82.339996,83.059998,58.576851,16637900
2007-06-12,82.769997,83.309998,81.949997,82.000000,57.829277,21789100
2007-06-13,82.320000,83.500000,82.250000,83.349998,58.781357,27139900
2007-06-14,83.449997,84.970001,83.449997,84.769997,59.782795,19593300
2007-06-15,85.070000,86.449997,85.040001,85.940002,60.607925,30131400
2007-06-18,86.089996,86.580002,85.860001,86.360001,60.904102,17747800
2007-06-19,86.190002,86.430000,85.709999,85.839996,60.537399,19530400
2007-06-20,85.879997,85.940002,82.769997,82.820000,58.407589,27906400
2007-06-21,83.360001,84.680000,83.120003,84.300003,59.451324,32010000
2007-06-22,84.199997,84.199997,82.110001,82.519997,58.195988,39187500
2007-06-25,82.400002,83.760002,82.110001,82.370003,58.090237,25748900
2007-06-26,82.639999,83.089996,81.559998,81.820000,57.702335,26925200
2007-06-27,81.320000,83.519997,80.849998,83.480003,58.873043,25835300
2007-06-28,83.809998,84.389999,83.180000,83.599998,58.957672,19956900
2007-06-29,84.150002,84.989998,83.059998,83.879997,59.155151,24724800
2007-07-02,84.500000,85.000000,84.120003,84.820000,59.818058,20106800
2007-07-03,85.000000,85.650002,84.639999,85.360001,60.198872,9444400
2007-07-05,85.389999,85.870003,84.150002,85.160004,60.057846,17969400
2007-07-06,85.629997,86.949997,85.370003,86.459999,60.974651,22993900
2007-07-09,86.529999,87.889999,86.250000,87.440002,61.665771,19190300
2007-07-10,86.949997,87.970001,86.320000,86.500000,61.002850,25991300
2007-07-11,86.400002,87.379997,85.900002,87.290001,61.559998,20305600
2007-07-12,87.699997,89.730003,87.290001,89.620003,63.203197,24762000
2007-07-13,89.699997,90.800003,89.389999,90.330002,63.703911,22920700
2007-07-16,89.330002,90.220001,88.730003,89.699997,63.259598,22405500
2007-07-17,90.169998,90.559998,89.010002,89.089996,62.829407,23492800
2007-07-18,88.820000,91.400002,88.750000,91.150002,64.282204,30708500
2007-07-19,91.540001,92.739998,91.199997,92.290001,65.086174,25243200
2007-07-20,92.010002,93.089996,91.269997,91.940002,64.839333,30816400
2007-07-23,91.930000,93.620003,91.300003,93.440002,65.897202,24376200
2007-07-24,92.519997,92.889999,90.839996,90.839996,64.063568,31844800
2007-07-25,91.239998,93.180000,89.349998,92.790001,65.438805,31459600
2007-07-26,90.410004,91.000000,86.529999,88.230003,62.222916,45377700
2007-07-27,87.910004,88.500000,85.489998,85.589996,60.361073,41077700
2007-07-30,86.000000,86.480003,84.279999,86.010002,60.657284,35269100
2007-07-31,86.769997,87.320000,84.919998,85.129997,60.036674,33887800
2007-08-01,84.989998,87.300003,83.610001,85.839996,60.537399,38860400
2007-08-02,85.750000,86.040001,83.510002,85.180000,60.071938,37049400
